student_id,gender,year_of_study,department,sleep_time,wake_up_time,alarm_usage,morning_productivity,night_productivity,cleanliness_score,room_organization_level,noise_tolerance,study_noise_preference,fan_or_cooler_preference,study_habit,daily_study_hours,food_preference,exam_preparation_style,introvert_extrovert_score,social_frequency,relationship_status,smoking_drinking,workout,gaming,anime,room_stay_duration,career_interest,cult_sports,language
1523,female,1,MNC,0,10,1,3,10,7,5,10,cafe_noise,cooler,night_before,0,veg,group_study,7,high,committed,0,0,0,0,16,management,both,English
1524,male,1,Others,22,10,1,5,3,4,5,5,cafe_noise,fan,regular,6,veg,group_study,2,medium,single,0,0,0,0,13,ai_ml,cultural,English
1525,female,1,Civil,4,7,0,7,10,8,6,9,light_music,fan,night_before,1,non_veg,group_study,2,high,committed,0,0,0,1,11,electronics,none,Telugu
1526,male,3,AI,1,9,1,3,10,8,7,3,silence,cooler,night_before,1,veg,group_study,0,medium,committed,0,0,1,0,14,management,both,Tamil
1527,male,3,CSE,1,7,1,7,8,2,2,0,light_music,cooler,exam_crammer,2,non_veg,last_minute,2,low,single,0,0,0,0,8,robotics,none,Dont Care
1528,female,1,Metallurgy,22,8,1,2,6,9,7,2,light_music,fan,exam_crammer,3,veg,last_minute,10,high,single,0,0,0,0,13,civil,cultural,Telugu
1529,female,2,EEE,1,7,1,8,9,5,5,8,light_music,fan,night_before,4,veg,group_study,0,medium,single,0,0,0,0,11,civil,sports,Telugu
1530,female,4,Civil,1,7,1,6,7,5,3,9,cafe_noise,cooler,exam_crammer,5,veg,group_study,7,high,committed,1,0,0,0,12,robotics,sports,Tamil
1531,male,2,Others,3,10,0,4,7,3,2,6,cafe_noise,cooler,regular,2,non_veg,last_minute,0,low,single,0,0,0,1,16,mechanical,none,Telugu
1532,female,2,ECE,23,5,1,7,8,10,9,5,light_music,fan,exam_crammer,4,veg,last_minute,4,high,single,0,1,0,0,10,ai_ml,both,Tamil
1533,male,2,CSE,0,10,1,5,9,9,10,0,light_music,cooler,exam_crammer,5,non_veg,last_minute,8,high,single,0,0,1,1,12,ai_ml,both,Hindi
1534,male,1,Civil,0,7,1,10,8,2,1,8,silence,fan,regular,10,veg,group_study,6,medium,single,0,0,0,0,17,electronics,both,Tamil
1535,male,3,ECE,4,7,1,6,8,0,0,8,light_music,fan,exam_crammer,1,veg,early_planner,3,medium,single,0,0,0,1,15,mechanical,cultural,Multilingual
1536,female,2,AI,0,10,1,5,9,6,5,0,cafe_noise,fan,night_before,4,non_veg,early_planner,10,medium,committed,0,0,1,0,13,mechanical,sports,Tamil
1537,female,1,Others,22,10,1,1,4,4,2,5,light_music,fan,regular,6,veg,early_planner,8,medium,committed,0,0,0,0,12,management,sports,Tamil
1538,male,2,CSE,3,10,1,0,6,9,8,6,silence,cooler,night_before,1,veg,early_planner,8,high,single,0,0,1,0,19,electronics,none,Multilingual
1539,male,2,CSE,2,7,1,9,6,6,6,1,silence,fan,regular,5,veg,group_study,1,high,committed,0,0,0,1,13,civil,sports,Tamil
1540,female,1,CSE,0,7,0,7,7,0,0,9,light_music,fan,night_before,2,non_veg,early_planner,9,medium,committed,0,1,1,0,20,robotics,both,English
1541,male,3,AI,23,8,1,2,1,7,8,7,silence,cooler,night_before,1,veg,last_minute,9,high,committed,0,0,0,0,9,civil,cultural,Telugu
1542,female,3,EEE,2,9,1,2,8,2,3,7,silence,cooler,exam_crammer,5,veg,last_minute,10,high,single,1,0,1,1,13,software,both,Telugu
1543,male,4,AI,1,7,1,8,10,6,7,5,cafe_noise,fan,night_before,1,veg,early_planner,5,low,committed,0,0,1,1,12,electronics,both,Hindi
1544,female,1,Metallurgy,0,5,1,9,9,2,0,8,silence,cooler,exam_crammer,3,non_veg,last_minute,3,low,single,0,1,0,0,17,robotics,sports,Hindi
1545,male,4,MNC,3,10,1,4,9,2,3,2,silence,cooler,regular,5,veg,group_study,7,high,committed,1,0,1,1,12,civil,cultural,Multilingual
1546,female,4,Others,22,9,1,5,3,9,8,1,light_music,fan,night_before,2,non_veg,early_planner,10,medium,single,1,0,0,0,8,civil,cultural,English
1547,male,4,AI,0,8,1,2,10,8,6,1,cafe_noise,cooler,night_before,1,veg,early_planner,6,medium,committed,0,0,0,0,16,mechanical,both,Hindi
1548,female,3,ECE,0,7,1,6,9,1,0,5,silence,cooler,regular,2,veg,group_study,6,high,committed,0,1,0,0,8,electronics,none,Telugu
1549,female,1,Metallurgy,2,6,1,8,9,3,1,6,light_music,cooler,regular,7,non_veg,last_minute,10,high,single,0,1,0,1,13,software,sports,Hindi
1550,male,4,MNC,4,7,1,7,10,5,7,5,light_music,cooler,night_before,3,non_veg,group_study,9,high,single,0,0,0,1,12,ai_ml,none,Hindi
1551,male,1,EEE,0,5,1,7,10,2,2,10,light_music,cooler,regular,6,non_veg,group_study,8,high,committed,0,1,0,0,14,electronics,both,Tamil
1552,female,1,ECE,23,6,1,10,10,9,10,2,light_music,fan,exam_crammer,2,non_veg,last_minute,4,low,single,0,1,0,0,8,software,sports,Hindi
1553,male,3,Others,4,9,0,3,7,9,10,4,light_music,cooler,regular,4,non_veg,group_study,5,high,single,0,0,1,0,12,software,none,Multilingual
1554,female,4,ECE,2,10,1,2,6,6,8,7,light_music,fan,regular,4,veg,last_minute,0,low,single,0,0,1,1,11,electronics,none,Telugu
1555,male,4,MNC,3,9,1,2,8,6,6,5,silence,fan,night_before,1,veg,last_minute,5,medium,single,0,0,0,1,8,robotics,none,Multilingual
1556,female,1,ECE,1,7,1,9,7,4,6,1,cafe_noise,cooler,exam_crammer,2,non_veg,group_study,1,medium,committed,0,1,0,0,10,electronics,sports,Multilingual
1557,female,2,ME,2,9,1,4,6,2,3,6,cafe_noise,cooler,regular,4,veg,last_minute,5,high,single,0,0,0,1,13,civil,none,Dont Care
1558,female,3,Civil,3,6,1,8,9,1,0,7,light_music,cooler,exam_crammer,1,veg,group_study,8,medium,committed,0,1,0,1,9,management,cultural,English
1559,female,3,EEE,23,10,0,2,9,3,1,3,light_music,cooler,exam_crammer,0,non_veg,last_minute,7,medium,committed,1,0,0,0,14,mechanical,both,Dont Care
1560,female,3,MNC,0,7,1,6,10,3,2,0,cafe_noise,cooler,exam_crammer,0,non_veg,early_planner,8,medium,single,0,0,0,0,8,civil,sports,Dont Care
1561,female,3,ECE,22,9,0,4,5,10,10,1,silence,cooler,night_before,2,non_veg,last_minute,9,medium,single,0,0,0,0,12,software,cultural,Tamil
1562,male,4,Civil,0,8,1,4,9,7,7,3,light_music,cooler,regular,4,veg,last_minute,7,medium,single,0,0,1,0,10,software,none,Multilingual
1563,male,4,Civil,0,7,1,8,9,7,5,6,cafe_noise,cooler,night_before,4,non_veg,group_study,2,medium,single,0,1,0,0,17,ai_ml,both,English
1564,male,2,ECE,1,5,1,10,8,4,6,1,cafe_noise,cooler,regular,3,veg,last_minute,7,high,committed,0,1,0,0,11,software,none,Telugu
1565,female,3,Others,0,5,1,7,9,5,4,5,light_music,cooler,regular,5,non_veg,early_planner,5,medium,committed,1,1,0,1,14,management,cultural,Telugu
1566,female,3,ME,22,8,1,0,3,7,6,1,cafe_noise,cooler,night_before,3,non_veg,early_planner,5,high,single,1,0,0,0,9,ai_ml,none,English
1567,female,1,AI,23,10,0,1,6,0,0,6,silence,cooler,exam_crammer,5,non_veg,last_minute,5,high,committed,0,0,0,0,11,software,sports,Multilingual
1568,female,4,ME,0,9,1,2,6,4,5,1,cafe_noise,fan,exam_crammer,1,non_veg,last_minute,2,medium,single,0,0,0,0,9,software,cultural,Multilingual
1569,male,3,ECE,0,7,0,6,10,3,2,2,light_music,cooler,regular,3,veg,early_planner,9,medium,committed,0,0,0,0,9,electronics,sports,Tamil
1570,male,2,EEE,23,10,0,0,2,3,1,8,light_music,fan,night_before,5,veg,group_study,0,medium,committed,0,0,0,0,16,electronics,both,Tamil
1571,female,2,AI,4,9,0,0,10,10,10,3,cafe_noise,fan,exam_crammer,5,veg,early_planner,3,low,committed,0,0,1,0,19,mechanical,sports,Dont Care
1572,male,4,MNC,2,8,1,4,10,1,0,4,cafe_noise,cooler,exam_crammer,2,non_veg,early_planner,9,medium,single,0,0,1,0,17,civil,sports,Telugu
1573,male,2,ME,0,7,1,8,8,9,7,8,light_music,fan,regular,5,veg,last_minute,5,medium,single,0,1,0,0,13,robotics,none,Tamil
1574,female,2,ECE,23,10,1,1,0,0,1,6,silence,cooler,regular,3,veg,last_minute,10,high,committed,0,0,0,0,9,mechanical,none,English
1575,male,4,ME,1,10,1,4,9,5,6,7,cafe_noise,cooler,night_before,5,veg,early_planner,9,high,single,0,0,0,0,16,software,cultural,Telugu
1576,female,3,AI,2,8,1,1,10,6,7,10,silence,fan,regular,9,non_veg,group_study,1,medium,single,0,0,0,1,17,mechanical,both,Multilingual
1577,male,3,Metallurgy,23,8,1,4,6,4,2,2,silence,cooler,exam_crammer,3,veg,early_planner,6,low,committed,0,0,0,0,9,electronics,cultural,Telugu
1578,female,2,ME,0,8,1,4,10,7,6,10,light_music,fan,exam_crammer,0,non_veg,early_planner,6,high,single,1,0,0,0,11,civil,both,Hindi
1579,female,2,MNC,4,5,0,9,9,8,8,10,light_music,fan,exam_crammer,4,non_veg,group_study,10,medium,single,0,1,0,1,11,software,both,Telugu
1580,female,3,MNC,22,5,0,10,8,10,10,3,light_music,cooler,exam_crammer,1,veg,early_planner,3,medium,committed,0,1,0,0,12,software,sports,Tamil
1581,female,4,CSE,22,6,1,9,5,10,8,6,silence,fan,night_before,4,veg,early_planner,3,low,committed,0,1,0,0,10,mechanical,none,English
1582,male,2,ME,3,5,1,6,9,1,0,3,light_music,fan,night_before,5,non_veg,last_minute,0,low,committed,0,1,1,1,19,civil,both,Multilingual
1583,female,1,Others,4,8,1,2,10,10,9,1,light_music,cooler,regular,5,non_veg,group_study,1,medium,committed,0,0,1,0,12,management,none,Multilingual
1584,female,4,Civil,0,8,1,3,9,3,4,9,silence,fan,regular,2,non_veg,last_minute,8,high,single,1,0,1,0,11,ai_ml,both,Tamil
1585,female,2,Civil,4,9,1,0,6,10,8,5,silence,cooler,regular,7,veg,last_minute,9,high,single,0,0,0,1,17,management,none,Tamil
1586,male,2,Civil,0,10,1,2,8,8,10,8,silence,cooler,night_before,2,non_veg,group_study,7,high,committed,0,0,1,1,17,robotics,cultural,Tamil
1587,female,1,Metallurgy,1,9,1,2,10,4,5,1,silence,cooler,exam_crammer,0,non_veg,group_study,7,high,committed,0,0,0,1,10,civil,none,Hindi
1588,male,1,CSE,4,7,1,9,6,2,0,0,cafe_noise,cooler,regular,6,non_veg,early_planner,8,high,single,0,0,1,0,14,mechanical,sports,English
1589,female,3,Metallurgy,23,7,1,10,10,5,7,7,light_music,fan,exam_crammer,1,veg,last_minute,6,medium,single,0,0,0,0,12,management,both,Hindi
1590,male,4,ME,2,9,1,1,7,2,1,0,cafe_noise,cooler,regular,4,non_veg,group_study,8,high,single,0,0,1,0,17,mechanical,sports,Tamil
1591,male,4,ME,0,10,0,4,10,4,6,0,silence,fan,regular,8,non_veg,last_minute,9,medium,committed,1,0,0,0,14,robotics,both,English
1592,female,3,ME,0,8,1,2,10,2,0,2,silence,fan,regular,8,non_veg,last_minute,1,low,committed,0,0,1,0,19,software,sports,Tamil
1593,male,4,EEE,3,7,1,8,10,5,5,4,silence,cooler,regular,5,non_veg,group_study,5,medium,committed,0,0,1,0,18,software,both,English
1594,female,4,Civil,3,7,1,7,10,9,7,8,silence,cooler,regular,5,non_veg,early_planner,2,medium,committed,1,0,0,1,15,ai_ml,none,Multilingual
1595,female,4,EEE,23,9,1,3,6,4,4,10,silence,cooler,exam_crammer,2,veg,last_minute,10,high,single,0,0,0,0,11,mechanical,both,Hindi
1596,female,4,CSE,4,10,1,0,10,8,7,9,light_music,fan,regular,8,veg,group_study,5,medium,committed,1,0,1,0,14,robotics,sports,Dont Care
1597,male,4,Metallurgy,0,9,1,0,10,2,1,1,cafe_noise,cooler,exam_crammer,1,non_veg,early_planner,2,low,committed,0,0,0,0,15,mechanical,sports,Tamil
1598,male,1,Civil,2,7,1,6,6,5,6,0,cafe_noise,fan,night_before,4,non_veg,last_minute,7,medium,single,0,0,1,0,19,electronics,both,Tamil
1599,female,4,EEE,23,5,1,9,3,7,8,0,light_music,cooler,regular,4,non_veg,group_study,10,high,committed,0,1,0,0,12,mechanical,both,Telugu
1600,female,1,EEE,22,8,1,3,9,6,6,7,light_music,cooler,exam_crammer,4,non_veg,last_minute,3,medium,single,0,0,0,0,13,mechanical,cultural,Dont Care
1601,male,4,ECE,22,7,1,8,3,5,5,9,light_music,fan,night_before,2,non_veg,group_study,9,high,committed,0,0,0,0,8,electronics,cultural,Multilingual
1602,female,3,EEE,1,8,1,3,9,1,0,9,cafe_noise,fan,night_before,2,non_veg,group_study,5,high,single,0,0,0,0,13,electronics,none,Tamil
1603,female,2,Others,3,10,0,4,10,6,8,9,cafe_noise,cooler,night_before,0,veg,last_minute,8,high,single,0,0,1,1,17,management,none,Hindi
1604,female,1,Others,4,6,1,6,8,7,7,1,silence,cooler,exam_crammer,4,non_veg,last_minute,1,medium,single,0,1,0,1,17,robotics,none,Multilingual
1605,male,4,Metallurgy,22,8,0,3,5,0,0,8,cafe_noise,cooler,regular,4,non_veg,group_study,1,high,committed,1,0,0,0,10,management,none,Tamil
1606,male,3,Others,1,9,0,3,7,8,10,8,cafe_noise,fan,regular,7,veg,early_planner,6,high,committed,1,0,0,0,13,software,none,Hindi
1607,male,2,Metallurgy,2,7,1,10,10,3,4,1,light_music,cooler,exam_crammer,4,veg,last_minute,1,medium,committed,1,0,0,1,14,ai_ml,both,Telugu
1608,female,1,Metallurgy,3,7,0,6,6,7,8,2,cafe_noise,cooler,regular,5,veg,group_study,1,high,committed,1,0,1,1,20,management,cultural,Telugu
1609,female,2,CSE,3,9,0,4,8,9,9,1,silence,fan,exam_crammer,1,veg,group_study,3,high,committed,0,0,1,0,15,electronics,both,Hindi
1610,female,3,ECE,1,7,0,10,9,6,7,5,cafe_noise,cooler,regular,5,non_veg,early_planner,8,medium,committed,1,0,0,1,11,software,cultural,Multilingual
1611,male,1,ME,2,10,1,0,6,9,10,6,light_music,fan,night_before,0,veg,early_planner,7,low,single,0,0,1,0,19,robotics,cultural,Hindi
1612,female,2,MNC,3,8,1,2,7,6,7,5,light_music,fan,regular,6,veg,early_planner,1,medium,committed,0,0,1,1,21,civil,sports,Dont Care
1613,female,4,Metallurgy,1,8,0,2,10,1,0,2,silence,cooler,exam_crammer,2,veg,last_minute,7,high,committed,1,0,0,1,8,mechanical,sports,Hindi
1614,female,1,AI,4,10,1,4,7,0,0,2,silence,cooler,exam_crammer,1,non_veg,group_study,3,medium,single,0,0,1,0,18,robotics,cultural,Telugu
1615,female,2,ME,0,10,1,1,9,3,3,1,cafe_noise,fan,night_before,0,non_veg,group_study,1,medium,single,0,0,0,1,9,robotics,both,Telugu
1616,male,3,Civil,23,9,1,0,8,1,1,1,silence,fan,exam_crammer,3,non_veg,group_study,10,high,committed,0,0,0,0,9,electronics,cultural,Telugu
1617,male,3,Others,3,7,1,7,6,7,6,10,silence,cooler,regular,7,veg,early_planner,9,high,single,0,0,1,1,17,ai_ml,none,Dont Care
1618,female,1,MNC,22,7,1,8,0,9,7,4,light_music,fan,regular,5,non_veg,group_study,6,high,committed,0,0,0,0,15,management,both,Tamil
1619,male,2,AI,2,9,1,5,9,6,4,10,light_music,fan,night_before,2,veg,last_minute,5,medium,single,1,0,1,1,21,electronics,both,Dont Care
1620,male,1,ME,3,7,0,10,10,7,6,10,cafe_noise,cooler,exam_crammer,2,veg,early_planner,9,high,committed,0,1,1,0,18,mechanical,cultural,Tamil
1621,female,1,CSE,0,7,1,6,8,10,10,7,cafe_noise,fan,night_before,2,veg,early_planner,4,medium,single,0,0,0,0,8,electronics,none,Dont Care
1622,female,2,Civil,0,8,0,0,6,5,7,5,cafe_noise,fan,regular,5,veg,early_planner,10,high,single,0,0,1,0,15,mechanical,cultural,English
1623,male,2,MNC,2,7,0,7,7,0,0,8,cafe_noise,fan,night_before,0,non_veg,early_planner,0,low,committed,0,0,0,1,10,electronics,none,Tamil
1624,female,4,ECE,1,7,1,8,9,8,10,10,light_music,fan,exam_crammer,5,non_veg,last_minute,1,medium,committed,0,0,0,1,12,civil,both,Multilingual
1625,male,2,CSE,0,8,1,3,6,5,7,4,cafe_noise,fan,night_before,0,non_veg,group_study,7,high,single,0,0,0,1,11,ai_ml,cultural,Multilingual
1626,female,3,AI,0,7,0,6,10,9,10,9,cafe_noise,fan,exam_crammer,4,non_veg,last_minute,0,medium,single,1,0,1,1,14,civil,none,Telugu
1627,male,1,MNC,23,9,1,5,7,0,0,3,silence,cooler,exam_crammer,2,veg,group_study,2,high,single,0,0,0,0,13,software,sports,Dont Care
1628,female,1,CSE,23,6,0,8,5,0,2,8,cafe_noise,cooler,regular,3,veg,last_minute,1,medium,single,0,1,0,0,9,ai_ml,both,Hindi
1629,male,3,Civil,4,7,1,6,10,7,7,9,silence,cooler,regular,4,veg,early_planner,4,medium,committed,1,0,1,0,11,management,both,Telugu
1630,male,2,ECE,3,10,1,0,8,5,3,10,light_music,cooler,regular,8,veg,early_planner,3,medium,single,0,0,1,0,17,electronics,sports,Hindi
1631,male,3,CSE,2,6,1,9,8,7,6,4,cafe_noise,fan,exam_crammer,1,veg,last_minute,6,low,single,0,1,1,0,16,robotics,none,Dont Care
1632,female,3,EEE,1,10,1,4,7,7,9,0,silence,cooler,night_before,0,non_veg,last_minute,4,low,committed,0,0,0,0,14,software,both,Telugu
1633,male,4,ECE,22,6,1,8,9,10,10,4,cafe_noise,fan,exam_crammer,1,non_veg,group_study,7,high,committed,0,1,0,0,14,robotics,none,Telugu
1634,male,3,AI,23,8,1,4,1,7,5,4,silence,cooler,regular,4,veg,last_minute,3,medium,committed,1,0,0,0,13,civil,sports,Multilingual
1635,female,1,Civil,0,6,0,8,10,9,8,4,cafe_noise,fan,regular,4,veg,last_minute,5,low,committed,0,1,1,0,13,management,cultural,Hindi
1636,female,3,Others,0,9,1,1,8,6,6,1,light_music,cooler,night_before,0,non_veg,group_study,3,high,committed,0,0,0,0,11,ai_ml,both,English
1637,male,1,Others,2,9,0,1,8,6,5,5,light_music,fan,regular,3,non_veg,group_study,1,high,committed,0,0,0,1,9,management,both,English
1638,male,1,Others,2,5,1,9,10,9,10,4,silence,cooler,regular,5,veg,group_study,0,medium,single,0,1,1,1,16,software,none,Telugu
1639,female,1,MNC,4,7,1,6,6,3,4,1,silence,cooler,regular,2,non_veg,last_minute,0,medium,single,0,0,0,1,8,civil,both,Dont Care
1640,female,2,AI,1,10,1,0,10,8,10,9,light_music,cooler,night_before,5,non_veg,group_study,7,high,single,0,0,1,0,15,electronics,cultural,Telugu
1641,female,4,Civil,3,10,0,4,7,1,0,7,cafe_noise,cooler,exam_crammer,1,veg,early_planner,3,medium,committed,0,0,1,0,19,robotics,sports,Multilingual
1642,female,1,ECE,2,9,1,1,9,10,8,5,silence,cooler,regular,4,veg,early_planner,4,high,committed,0,0,1,1,19,electronics,both,Hindi
1643,female,1,MNC,1,8,1,1,9,8,9,10,light_music,fan,night_before,2,non_veg,early_planner,10,medium,single,1,0,0,0,10,mechanical,sports,Telugu
1644,male,2,AI,23,7,0,9,0,9,10,9,silence,cooler,regular,2,non_veg,last_minute,7,medium,single,0,0,0,0,8,management,none,Dont Care
1645,female,1,EEE,3,10,1,1,7,2,1,10,light_music,fan,night_before,5,veg,early_planner,6,low,committed,0,0,1,0,17,software,cultural,English
1646,male,3,Civil,4,9,1,2,7,1,3,2,light_music,cooler,regular,6,non_veg,last_minute,7,low,committed,1,0,1,0,20,robotics,both,Hindi
1647,male,3,Others,2,7,1,9,8,3,2,8,silence,cooler,night_before,1,non_veg,last_minute,7,low,single,0,0,1,0,14,ai_ml,sports,Telugu
1648,male,4,CSE,0,9,0,5,7,4,5,10,silence,cooler,regular,4,non_veg,early_planner,5,medium,single,0,0,0,0,15,ai_ml,cultural,Hindi
1649,female,1,Civil,4,8,1,2,7,1,0,10,light_music,fan,exam_crammer,1,veg,group_study,9,medium,single,0,0,1,0,13,ai_ml,sports,Multilingual
1650,male,2,Metallurgy,3,8,1,3,7,0,1,3,cafe_noise,cooler,regular,5,non_veg,last_minute,1,low,single,0,0,1,0,20,civil,none,English
1651,male,3,AI,1,9,0,1,8,9,10,2,light_music,cooler,night_before,2,non_veg,early_planner,5,high,single,0,0,1,0,22,ai_ml,cultural,Dont Care
1652,female,2,ME,2,7,0,9,9,10,8,6,cafe_noise,fan,regular,6,veg,last_minute,0,medium,committed,0,0,1,1,17,robotics,cultural,Hindi
1653,male,2,EEE,2,9,1,3,10,4,2,7,cafe_noise,fan,exam_crammer,2,veg,group_study,0,medium,single,0,0,1,0,14,management,none,English
1654,male,3,Civil,22,9,1,2,4,8,7,6,cafe_noise,fan,regular,5,non_veg,group_study,10,medium,single,0,0,0,0,13,management,none,Telugu
1655,female,2,ME,0,10,1,2,7,4,5,0,silence,fan,night_before,1,veg,early_planner,2,medium,committed,0,0,0,1,11,management,both,Dont Care
1656,male,3,Metallurgy,1,7,1,7,10,10,8,0,light_music,cooler,night_before,2,veg,last_minute,2,low,single,0,1,0,0,16,civil,none,Dont Care
1657,male,2,ECE,22,8,0,0,9,9,10,4,light_music,fan,exam_crammer,3,non_veg,last_minute,10,medium,committed,0,0,0,0,17,mechanical,none,Tamil
1658,male,3,CSE,1,9,1,3,7,8,10,7,cafe_noise,fan,night_before,2,veg,last_minute,4,high,committed,0,0,0,0,8,ai_ml,sports,Hindi
1659,female,1,ME,23,7,1,7,5,9,8,9,cafe_noise,cooler,regular,7,non_veg,last_minute,0,medium,single,0,0,0,0,17,management,cultural,English
1660,female,4,AI,0,7,1,6,9,5,6,10,cafe_noise,fan,regular,3,non_veg,early_planner,9,high,single,1,1,0,0,9,ai_ml,sports,Hindi
1661,female,3,Others,3,6,1,6,6,2,1,2,light_music,fan,regular,4,veg,group_study,5,medium,committed,0,1,0,1,10,civil,none,Telugu
1662,male,3,Metallurgy,22,10,1,4,5,3,4,7,cafe_noise,fan,night_before,4,non_veg,early_planner,6,high,committed,0,0,0,0,10,ai_ml,both,Telugu
1663,male,4,CSE,4,10,1,5,8,3,4,2,light_music,cooler,regular,5,non_veg,last_minute,9,medium,committed,0,0,1,0,17,mechanical,sports,Dont Care
1664,female,3,EEE,2,6,1,9,10,0,2,3,light_music,fan,regular,5,non_veg,last_minute,10,medium,single,1,1,1,0,15,civil,sports,Dont Care
1665,male,3,Others,1,8,1,4,7,2,1,9,silence,fan,regular,3,non_veg,group_study,2,medium,single,1,0,0,0,9,civil,cultural,English
1666,male,2,Civil,2,9,1,0,7,2,2,6,cafe_noise,fan,exam_crammer,3,non_veg,last_minute,3,low,single,0,0,1,0,22,software,cultural,Multilingual
1667,female,4,ME,1,10,1,4,10,0,1,2,cafe_noise,cooler,night_before,1,veg,early_planner,9,high,single,0,0,0,0,13,civil,cultural,Hindi
1668,female,1,CSE,1,10,0,0,6,8,9,3,cafe_noise,cooler,night_before,2,veg,early_planner,10,medium,single,0,0,0,0,10,ai_ml,both,Hindi
1669,male,3,MNC,1,6,1,9,10,10,8,7,silence,fan,night_before,1,non_veg,group_study,9,medium,committed,1,1,0,0,9,civil,both,Telugu
1670,male,4,ECE,22,7,1,6,9,0,0,3,cafe_noise,cooler,exam_crammer,2,non_veg,early_planner,9,medium,single,0,1,0,0,8,ai_ml,none,Hindi
1671,male,2,ECE,0,10,0,1,9,8,8,8,light_music,fan,night_before,4,veg,early_planner,9,high,single,0,0,1,0,17,ai_ml,none,English
1672,female,1,Metallurgy,3,7,1,8,8,0,2,3,cafe_noise,cooler,exam_crammer,2,non_veg,early_planner,9,medium,committed,0,0,1,1,21,management,cultural,Tamil
1673,female,4,EEE,1,5,1,9,7,1,1,3,light_music,cooler,exam_crammer,3,non_veg,early_planner,2,medium,single,0,1,0,0,9,civil,sports,Dont Care
1674,female,1,Metallurgy,23,9,1,4,0,1,3,4,light_music,fan,night_before,1,non_veg,last_minute,0,low,single,1,0,0,0,17,software,cultural,Telugu
1675,female,1,MNC,22,9,0,5,3,5,5,0,light_music,fan,regular,3,veg,early_planner,7,high,single,0,0,0,0,13,ai_ml,none,Dont Care
1676,male,1,AI,1,7,1,9,10,6,6,6,light_music,fan,regular,9,non_veg,group_study,9,medium,committed,0,1,0,1,16,management,sports,Dont Care
1677,female,3,EEE,1,10,0,3,6,10,9,8,cafe_noise,cooler,night_before,1,veg,group_study,9,medium,committed,0,0,0,0,14,software,none,Dont Care
1678,female,3,AI,0,9,1,0,10,0,0,8,silence,fan,night_before,3,non_veg,early_planner,1,low,single,0,0,0,0,9,software,both,Tamil
1679,female,2,EEE,2,10,1,4,7,2,2,0,silence,cooler,exam_crammer,4,non_veg,group_study,0,medium,single,0,0,1,1,15,civil,cultural,Hindi
1680,female,2,EEE,0,7,0,7,9,1,2,5,light_music,cooler,night_before,5,veg,early_planner,7,medium,single,0,1,1,1,14,electronics,cultural,Multilingual
1681,female,4,MNC,0,8,0,0,9,7,8,2,cafe_noise,fan,exam_crammer,6,veg,group_study,6,medium,committed,0,0,0,0,17,management,sports,Dont Care
1682,male,2,Civil,4,9,1,0,9,8,9,3,silence,cooler,night_before,0,non_veg,group_study,6,medium,committed,0,0,1,0,17,electronics,cultural,English
1683,male,1,MNC,3,9,0,5,7,1,0,7,cafe_noise,cooler,regular,4,non_veg,early_planner,3,low,single,0,0,0,1,10,ai_ml,none,Dont Care
1684,female,1,EEE,4,5,1,10,6,1,1,3,silence,fan,regular,5,non_veg,early_planner,10,high,single,0,1,0,1,17,robotics,none,Dont Care
1685,male,3,CSE,4,5,1,10,6,9,10,7,light_music,cooler,night_before,1,veg,last_minute,8,medium,single,0,1,0,1,10,electronics,both,Hindi
1686,female,1,AI,0,8,1,5,8,8,10,3,light_music,cooler,exam_crammer,1,non_veg,early_planner,5,medium,single,0,0,0,0,17,management,none,English
1687,female,4,MNC,3,10,1,1,10,3,2,8,light_music,fan,regular,5,veg,early_planner,1,low,committed,0,0,1,0,15,civil,sports,Hindi
1688,male,1,Civil,22,8,1,5,6,4,2,5,silence,fan,exam_crammer,2,non_veg,last_minute,0,low,committed,0,0,0,0,17,management,none,Dont Care
1689,male,1,ME,3,6,1,9,7,10,10,0,cafe_noise,fan,night_before,0,non_veg,early_planner,0,medium,single,0,1,0,1,8,civil,both,Hindi
1690,female,4,Metallurgy,1,7,1,10,7,8,9,9,light_music,cooler,night_before,6,non_veg,early_planner,8,high,committed,0,0,0,0,17,electronics,both,Hindi
1691,female,2,EEE,22,7,1,10,2,5,3,1,cafe_noise,cooler,regular,9,non_veg,last_minute,3,low,committed,0,1,0,0,16,robotics,cultural,Telugu
1692,female,2,ME,1,9,0,4,8,9,7,6,cafe_noise,cooler,night_before,2,non_veg,early_planner,4,medium,single,0,0,1,1,19,mechanical,sports,Tamil
1693,male,4,ECE,0,5,0,6,7,8,8,9,light_music,fan,regular,5,non_veg,early_planner,2,medium,single,0,1,0,0,11,ai_ml,none,Multilingual
1694,female,3,Others,1,6,0,9,9,8,7,6,silence,cooler,exam_crammer,0,non_veg,last_minute,3,low,single,0,1,0,1,11,management,both,Tamil
1695,female,1,Civil,0,7,1,7,7,6,5,2,light_music,cooler,regular,7,veg,last_minute,7,high,single,0,0,0,0,14,mechanical,none,Tamil
1696,female,4,Others,22,7,1,9,4,9,8,0,light_music,cooler,regular,2,non_veg,group_study,3,medium,committed,1,1,0,0,15,mechanical,both,English
1697,male,1,Civil,1,9,1,1,9,8,9,7,silence,fan,exam_crammer,4,non_veg,early_planner,8,high,single,0,0,0,0,15,software,cultural,Telugu
